Order ID,Order Date,Customer,City,Country,Product Name,Product Category,Unit Price,Quantity,Discount,Freight,Sales Rep
10325,10/9/1996,Königlich Essen,Brandenburg,Germany,Gorgonzola Telino,Dairy Products,10,4,0,64.86,Nancy Davolio
10325,10/9/1996,Königlich Essen,Brandenburg,Germany,Mozzarella di Giovanni,Dairy Products,27.8,40,0,64.86,Nancy Davolio
10326,10/10/1996,Bólido Comidas preparadas,Madrid,Spain,Chef Anton's Cajun Seasoning,Condiments,17.6,24,0,77.92,Margaret Peacock
10326,10/10/1996,Bólido Comidas preparadas,Madrid,Spain,Ravioli Angelo,Grains/Cereals,15.6,16,0,77.92,Margaret Peacock
10326,10/10/1996,Bólido Comidas preparadas,Madrid,Spain,Rhönbräu Klosterbier,Beverages,6.2,50,0,77.92,Margaret Peacock
10327,10/11/1996,Folk och fä HB,Bräcke,Sweden,Chang,Beverages,15.2,25,0.2,63.36,Andrew Fuller
10327,10/11/1996,Folk och fä HB,Bräcke,Sweden,Queso Cabrales,Dairy Products,16.8,50,0.2,63.36,Andrew Fuller
10327,10/11/1996,Folk och fä HB,Bräcke,Sweden,Nord-Ost Matjeshering,Seafood,20.7,35,0.2,63.36,Andrew Fuller
10327,10/11/1996,Folk och fä HB,Bräcke,Sweden,Escargots de Bourgogne,Seafood,10.6,30,0.2,63.36,Andrew Fuller
10328,10/14/1996,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Raclette Courdavault,Dairy Products,44,9,0,87.03,Margaret Peacock
10328,10/14/1996,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,40,0,87.03,Margaret Peacock
10328,10/14/1996,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Scottish Longbreads,Confections,10,10,0,87.03,Margaret Peacock
10329,10/15/1996,Split Rail Beer & Ale,Lander,USA,Teatime Chocolate Biscuits,Confections,7.3,10,0.05,191.67,Margaret Peacock
10329,10/15/1996,Split Rail Beer & Ale,Lander,USA,Nord-Ost Matjeshering,Seafood,20.7,8,0.05,191.67,Margaret Peacock
10329,10/15/1996,Split Rail Beer & Ale,Lander,USA,Côte de Blaye,Beverages,210.8,20,0.05,191.67,Margaret Peacock
10329,10/15/1996,Split Rail Beer & Ale,Lander,USA,Gnocchi di nonna Alice,Grains/Cereals,30.4,12,0.05,191.67,Margaret Peacock
10330,10/16/1996,LILA-Supermercado,Barquisimeto,Venezuela,Gumbär Gummibärchen,Confections,24.9,50,0.15,12.75,Janet Leverling
10330,10/16/1996,LILA-Supermercado,Barquisimeto,Venezuela,Mozzarella di Giovanni,Dairy Products,27.8,25,0.15,12.75,Janet Leverling
10331,10/16/1996,Bon app',Marseille,France,Tourtière,Meat/Poultry,5.9,15,0,10.19,Anne Dodsworth
10332,10/17/1996,Mère Paillarde,Montréal,Canada,Carnarvon Tigers,Seafood,50,40,0.2,52.84,Janet Leverling
10332,10/17/1996,Mère Paillarde,Montréal,Canada,Singaporean Hokkien Fried Mee,Grains/Cereals,11.2,10,0.2,52.84,Janet Leverling
10332,10/17/1996,Mère Paillarde,Montréal,Canada,Zaanse koeken,Confections,7.6,16,0.2,52.84,Janet Leverling
10333,10/18/1996,Wartian Herkku,Oulu,Finland,Tofu,Produce,18.6,10,0,0.59,Steven Buchanan
10333,10/18/1996,Wartian Herkku,Oulu,Finland,Sir Rodney's Scones,Confections,8,10,0.1,0.59,Steven Buchanan
10333,10/18/1996,Wartian Herkku,Oulu,Finland,Flotemysost,Dairy Products,17.2,40,0.1,0.59,Steven Buchanan
10334,10/21/1996,Victuailles en stock,Lyon,France,Filo Mix,Grains/Cereals,5.6,8,0,8.56,Laura Callahan
10334,10/21/1996,Victuailles en stock,Lyon,France,Scottish Longbreads,Confections,10,10,0,8.56,Laura Callahan
10335,10/22/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Chang,Beverages,15.2,7,0.2,42.11,Robert King
10335,10/22/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Gorgonzola Telino,Dairy Products,10,25,0.2,42.11,Robert King
10335,10/22/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Mascarpone Fabioli,Dairy Products,25.6,6,0.2,42.11,Robert King
10335,10/22/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Manjimup Dried Apples,Produce,42.4,48,0.2,42.11,Robert King
10336,10/23/1996,Princesa Isabel Vinhos,Lisboa,Portugal,Chef Anton's Cajun Seasoning,Condiments,17.6,18,0.1,15.51,Robert King
10337,10/24/1996,Frankenversand,München,Germany,Tunnbröd,Grains/Cereals,7.2,40,0,108.26,Margaret Peacock
10337,10/24/1996,Frankenversand,München,Germany,Gumbär Gummibärchen,Confections,24.9,24,0,108.26,Margaret Peacock
10337,10/24/1996,Frankenversand,München,Germany,Inlagd Sill,Seafood,15.2,20,0,108.26,Margaret Peacock
10337,10/24/1996,Frankenversand,München,Germany,Gravad lax,Seafood,20.8,28,0,108.26,Margaret Peacock
10337,10/24/1996,Frankenversand,München,Germany,Mozzarella di Giovanni,Dairy Products,27.8,25,0,108.26,Margaret Peacock
10338,10/25/1996,Old World Delicatessen,Anchorage,USA,Alice Mutton,Meat/Poultry,31.2,20,0,84.21,Margaret Peacock
10338,10/25/1996,Old World Delicatessen,Anchorage,USA,Nord-Ost Matjeshering,Seafood,20.7,15,0,84.21,Margaret Peacock
10339,10/28/1996,Mère Paillarde,Montréal,Canada,Chef Anton's Cajun Seasoning,Condiments,17.6,10,0,15.66,Andrew Fuller
10339,10/28/1996,Mère Paillarde,Montréal,Canada,Alice Mutton,Meat/Poultry,31.2,70,0.05,15.66,Andrew Fuller
10339,10/28/1996,Mère Paillarde,Montréal,Canada,Tarte au sucre,Confections,39.4,28,0,15.66,Andrew Fuller
10340,10/29/1996,Bon app',Marseille,France,Carnarvon Tigers,Seafood,50,20,0.05,166.31,Nancy Davolio
10340,10/29/1996,Bon app',Marseille,France,Jack's New England Clam Chowder,Seafood,7.7,12,0.05,166.31,Nancy Davolio
10340,10/29/1996,Bon app',Marseille,France,Ipoh Coffee,Beverages,36.8,40,0.05,166.31,Nancy Davolio
10341,10/29/1996,Simons bistro,Kobenhavn,Denmark,Geitost,Dairy Products,2,8,0,26.78,Robert King
10341,10/29/1996,Simons bistro,Kobenhavn,Denmark,Raclette Courdavault,Dairy Products,44,9,0.15,26.78,Robert King
10342,10/30/1996,Frankenversand,München,Germany,Chang,Beverages,15.2,24,0.2,54.83,Margaret Peacock
10342,10/30/1996,Frankenversand,München,Germany,Gorgonzola Telino,Dairy Products,10,56,0.2,54.83,Margaret Peacock
10342,10/30/1996,Frankenversand,München,Germany,Inlagd Sill,Seafood,15.2,40,0.2,54.83,Margaret Peacock
10342,10/30/1996,Frankenversand,München,Germany,Pâté chinois,Meat/Poultry,19.2,40,0.2,54.83,Margaret Peacock
10343,10/31/1996,Lehmanns Marktstand,Frankfurt a.M.,Germany,Wimmers gute Semmelknödel,Grains/Cereals,26.6,50,0,110.37,Margaret Peacock
10343,10/31/1996,Lehmanns Marktstand,Frankfurt a.M.,Germany,Scottish Longbreads,Confections,10,4,0.05,110.37,Margaret Peacock
10343,10/31/1996,Lehmanns Marktstand,Frankfurt a.M.,Germany,Lakkalikööri,Beverages,14.4,15,0,110.37,Margaret Peacock
10344,11/1/1996,White Clover Markets,Seattle,USA,Chef Anton's Cajun Seasoning,Condiments,17.6,35,0,23.29,Margaret Peacock
10344,11/1/1996,White Clover Markets,Seattle,USA,Northwoods Cranberry Sauce,Condiments,32,70,0.25,23.29,Margaret Peacock
10345,11/4/1996,QUICK-Stop,Cunewalde,Germany,Northwoods Cranberry Sauce,Condiments,32,70,0,249.06,Andrew Fuller
10345,11/4/1996,QUICK-Stop,Cunewalde,Germany,Teatime Chocolate Biscuits,Confections,7.3,80,0,249.06,Andrew Fuller
10345,11/4/1996,QUICK-Stop,Cunewalde,Germany,Singaporean Hokkien Fried Mee,Grains/Cereals,11.2,9,0,249.06,Andrew Fuller
10346,11/5/1996,Rattlesnake Canyon Grocery,Albuquerque,USA,Alice Mutton,Meat/Poultry,31.2,36,0.1,142.08,Janet Leverling
10346,11/5/1996,Rattlesnake Canyon Grocery,Albuquerque,USA,Gnocchi di nonna Alice,Grains/Cereals,30.4,20,0,142.08,Janet Leverling
10347,11/6/1996,Familia Arquibaldo,Sao Paulo,Brazil,NuNuCa Nuß-Nougat-Creme,Confections,11.2,10,0,3.1,Margaret Peacock
10347,11/6/1996,Familia Arquibaldo,Sao Paulo,Brazil,Chartreuse verte,Beverages,14.4,50,0.15,3.1,Margaret Peacock
10347,11/6/1996,Familia Arquibaldo,Sao Paulo,Brazil,Boston Crab Meat,Seafood,14.7,4,0,3.1,Margaret Peacock
10347,11/6/1996,Familia Arquibaldo,Sao Paulo,Brazil,Rhönbräu Klosterbier,Beverages,6.2,6,0.15,3.1,Margaret Peacock
10348,11/7/1996,Die Wandernde Kuh,Stuttgart,Germany,Chai,Beverages,14.4,15,0.15,0.78,Margaret Peacock
10348,11/7/1996,Die Wandernde Kuh,Stuttgart,Germany,Tunnbröd,Grains/Cereals,7.2,25,0,0.78,Margaret Peacock
10349,11/8/1996,Split Rail Beer & Ale,Lander,USA,Tourtière,Meat/Poultry,5.9,24,0,8.63,Robert King
10350,11/11/1996,La maison d'Asie,Toulouse,France,Valkoinen suklaa,Confections,13,15,0.1,64.19,Michael Suyama
10350,11/11/1996,La maison d'Asie,Toulouse,France,Gudbrandsdalsost,Dairy Products,28.8,18,0.1,64.19,Michael Suyama
10351,11/11/1996,Ernst Handel,Graz,Austria,Côte de Blaye,Beverages,210.8,20,0.05,162.33,Nancy Davolio
10351,11/11/1996,Ernst Handel,Graz,Austria,Jack's New England Clam Chowder,Seafood,7.7,13,0,162.33,Nancy Davolio
10351,11/11/1996,Ernst Handel,Graz,Austria,Gula Malacca,Condiments,15.5,77,0.05,162.33,Nancy Davolio
10351,11/11/1996,Ernst Handel,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,10,0.05,162.33,Nancy Davolio
10352,11/12/1996,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Guaraná Fantástica,Beverages,3.6,10,0,1.3,Janet Leverling
10352,11/12/1996,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Tourtière,Meat/Poultry,5.9,20,0.15,1.3,Janet Leverling
10353,11/13/1996,Piccolo und mehr,Salzburg,Austria,Queso Cabrales,Dairy Products,16.8,12,0.2,360.63,Robert King
10353,11/13/1996,Piccolo und mehr,Salzburg,Austria,Côte de Blaye,Beverages,210.8,50,0.2,360.63,Robert King
10354,11/14/1996,Pericles Comidas clásicas,México D.F.,Mexico,Chai,Beverages,14.4,12,0,53.8,Laura Callahan
10354,11/14/1996,Pericles Comidas clásicas,México D.F.,Mexico,Thüringer Rostbratwurst,Meat/Poultry,99,4,0,53.8,Laura Callahan
10355,11/15/1996,Around the Horn,London,UK,Guaraná Fantástica,Beverages,3.6,25,0,41.95,Michael Suyama
10355,11/15/1996,Around the Horn,London,UK,Ravioli Angelo,Grains/Cereals,15.6,25,0,41.95,Michael Suyama
10356,11/18/1996,Die Wandernde Kuh,Stuttgart,Germany,Gorgonzola Telino,Dairy Products,10,30,0,36.71,Michael Suyama
10356,11/18/1996,Die Wandernde Kuh,Stuttgart,Germany,Pâté chinois,Meat/Poultry,19.2,12,0,36.71,Michael Suyama
10356,11/18/1996,Die Wandernde Kuh,Stuttgart,Germany,Gudbrandsdalsost,Dairy Products,28.8,20,0,36.71,Michael Suyama
10357,11/19/1996,LILA-Supermercado,Barquisimeto,Venezuela,Ikura,Seafood,24.8,30,0.2,34.88,Nancy Davolio
10357,11/19/1996,LILA-Supermercado,Barquisimeto,Venezuela,Gumbär Gummibärchen,Confections,24.9,16,0,34.88,Nancy Davolio
10357,11/19/1996,LILA-Supermercado,Barquisimeto,Venezuela,Camembert Pierrot,Dairy Products,27.2,8,0.2,34.88,Nancy Davolio
10358,11/20/1996,La maison d'Asie,Toulouse,France,Guaraná Fantástica,Beverages,3.6,10,0.05,19.64,Steven Buchanan
10358,11/20/1996,La maison d'Asie,Toulouse,France,Sasquatch Ale,Beverages,11.2,10,0.05,19.64,Steven Buchanan
10358,11/20/1996,La maison d'Asie,Toulouse,France,Inlagd Sill,Seafood,15.2,20,0.05,19.64,Steven Buchanan
10359,11/21/1996,Seven Seas Imports,London,UK,Pavlova,Confections,13.9,56,0.05,288.43,Steven Buchanan
10359,11/21/1996,Seven Seas Imports,London,UK,Gorgonzola Telino,Dairy Products,10,70,0.05,288.43,Steven Buchanan
10359,11/21/1996,Seven Seas Imports,London,UK,Camembert Pierrot,Dairy Products,27.2,80,0.05,288.43,Steven Buchanan
10360,11/22/1996,Blondesddsl père et fils,Strasbourg,France,Rössle Sauerkraut,Produce,36.4,30,0,131.7,Margaret Peacock
10360,11/22/1996,Blondesddsl père et fils,Strasbourg,France,Thüringer Rostbratwurst,Meat/Poultry,99,35,0,131.7,Margaret Peacock
10360,11/22/1996,Blondesddsl père et fils,Strasbourg,France,Côte de Blaye,Beverages,210.8,10,0,131.7,Margaret Peacock
10360,11/22/1996,Blondesddsl père et fils,Strasbourg,France,Maxilaku,Confections,16,35,0,131.7,Margaret Peacock
10360,11/22/1996,Blondesddsl père et fils,Strasbourg,France,Tourtière,Meat/Poultry,5.9,28,0,131.7,Margaret Peacock
10361,11/22/1996,QUICK-Stop,Cunewalde,Germany,Chartreuse verte,Beverages,14.4,54,0.1,183.17,Nancy Davolio
10361,11/22/1996,QUICK-Stop,Cunewalde,Germany,Camembert Pierrot,Dairy Products,27.2,55,0.1,183.17,Nancy Davolio
10362,11/25/1996,Bon app',Marseille,France,NuNuCa Nuß-Nougat-Creme,Confections,11.2,50,0,96.04,Janet Leverling
10362,11/25/1996,Bon app',Marseille,France,Manjimup Dried Apples,Produce,42.4,20,0,96.04,Janet Leverling
10362,11/25/1996,Bon app',Marseille,France,Tourtière,Meat/Poultry,5.9,24,0,96.04,Janet Leverling
10363,11/26/1996,Drachenblut Delikatessen,Aachen,Germany,Gorgonzola Telino,Dairy Products,10,20,0,30.54,Margaret Peacock
10363,11/26/1996,Drachenblut Delikatessen,Aachen,Germany,Rhönbräu Klosterbier,Beverages,6.2,12,0,30.54,Margaret Peacock
10363,11/26/1996,Drachenblut Delikatessen,Aachen,Germany,Lakkalikööri,Beverages,14.4,12,0,30.54,Margaret Peacock
10364,11/26/1996,Eastern Connection,London,UK,Gudbrandsdalsost,Dairy Products,28.8,30,0,71.97,Nancy Davolio
10364,11/26/1996,Eastern Connection,London,UK,Flotemysost,Dairy Products,17.2,5,0,71.97,Nancy Davolio
10365,11/27/1996,Antonio Moreno Taquería,México D.F.,Mexico,Queso Cabrales,Dairy Products,16.8,24,0,22,Janet Leverling
10366,11/28/1996,Galería del gastrónomo,Barcelona,Spain,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,5,0,10.14,Laura Callahan
10366,11/28/1996,Galería del gastrónomo,Barcelona,Spain,Original Frankfurter grüne Soße,Condiments,10.4,5,0,10.14,Laura Callahan
10367,11/28/1996,Vaffeljernet,Århus,Denmark,Sasquatch Ale,Beverages,11.2,36,0,13.55,Robert King
10367,11/28/1996,Vaffeljernet,Århus,Denmark,Tourtière,Meat/Poultry,5.9,18,0,13.55,Robert King
10367,11/28/1996,Vaffeljernet,Århus,Denmark,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,15,0,13.55,Robert King
10367,11/28/1996,Vaffeljernet,Århus,Denmark,Original Frankfurter grüne Soße,Condiments,10.4,7,0,13.55,Robert King
10368,11/29/1996,Ernst Handel,Graz,Austria,Sir Rodney's Scones,Confections,8,5,0.1,101.95,Andrew Fuller
10368,11/29/1996,Ernst Handel,Graz,Austria,Rössle Sauerkraut,Produce,36.4,13,0.1,101.95,Andrew Fuller
10368,11/29/1996,Ernst Handel,Graz,Austria,Ravioli Angelo,Grains/Cereals,15.6,25,0,101.95,Andrew Fuller
10368,11/29/1996,Ernst Handel,Graz,Austria,Wimmers gute Semmelknödel,Grains/Cereals,26.6,35,0.1,101.95,Andrew Fuller
10369,12/2/1996,Split Rail Beer & Ale,Lander,USA,Thüringer Rostbratwurst,Meat/Poultry,99,20,0,195.68,Laura Callahan
10369,12/2/1996,Split Rail Beer & Ale,Lander,USA,Gnocchi di nonna Alice,Grains/Cereals,30.4,18,0.25,195.68,Laura Callahan
10370,12/3/1996,Chop-suey Chinese,Bern,Switzerland,Chai,Beverages,14.4,15,0.15,1.17,Michael Suyama
10370,12/3/1996,Chop-suey Chinese,Bern,Switzerland,Wimmers gute Semmelknödel,Grains/Cereals,26.6,30,0,1.17,Michael Suyama
10370,12/3/1996,Chop-suey Chinese,Bern,Switzerland,Longlife Tofu,Produce,8,20,0.15,1.17,Michael Suyama
10371,12/3/1996,La maison d'Asie,Toulouse,France,Inlagd Sill,Seafood,15.2,6,0.2,0.45,Nancy Davolio
10372,12/4/1996,Queen Cozinha,Sao Paulo,Brazil,Sir Rodney's Marmalade,Confections,64.8,12,0.25,890.78,Steven Buchanan
10372,12/4/1996,Queen Cozinha,Sao Paulo,Brazil,Côte de Blaye,Beverages,210.8,40,0.25,890.78,Steven Buchanan
10372,12/4/1996,Queen Cozinha,Sao Paulo,Brazil,Camembert Pierrot,Dairy Products,27.2,70,0.25,890.78,Steven Buchanan
10372,12/4/1996,Queen Cozinha,Sao Paulo,Brazil,Mozzarella di Giovanni,Dairy Products,27.8,42,0.25,890.78,Steven Buchanan
10373,12/5/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Escargots de Bourgogne,Seafood,10.6,80,0.2,124.12,Margaret Peacock
10373,12/5/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Flotemysost,Dairy Products,17.2,50,0.2,124.12,Margaret Peacock
10374,12/5/1996,Wolski  Zajazd,Warszawa,Poland,Gorgonzola Telino,Dairy Products,10,30,0,3.94,Nancy Davolio
10374,12/5/1996,Wolski  Zajazd,Warszawa,Poland,Escargots de Bourgogne,Seafood,10.6,15,0,3.94,Nancy Davolio
10375,12/6/1996,Hungry Coyote Import Store,Elgin,USA,Tofu,Produce,18.6,15,0,20.12,Janet Leverling
10375,12/6/1996,Hungry Coyote Import Store,Elgin,USA,Tourtière,Meat/Poultry,5.9,10,0,20.12,Janet Leverling
10376,12/9/1996,Mère Paillarde,Montréal,Canada,Gorgonzola Telino,Dairy Products,10,42,0.05,20.39,Nancy Davolio
10377,12/9/1996,Seven Seas Imports,London,UK,Rössle Sauerkraut,Produce,36.4,20,0.15,22.21,Nancy Davolio
10377,12/9/1996,Seven Seas Imports,London,UK,Chartreuse verte,Beverages,14.4,20,0.15,22.21,Nancy Davolio
10378,12/10/1996,Folk och fä HB,Bräcke,Sweden,Flotemysost,Dairy Products,17.2,6,0,5.44,Steven Buchanan
10379,12/11/1996,Que Delícia,Rio de Janeiro,Brazil,Jack's New England Clam Chowder,Seafood,7.7,8,0.1,45.03,Andrew Fuller
10379,12/11/1996,Que Delícia,Rio de Janeiro,Brazil,Vegie-spread,Condiments,35.1,16,0.1,45.03,Andrew Fuller
10379,12/11/1996,Que Delícia,Rio de Janeiro,Brazil,Louisiana Fiery Hot Pepper Sauce,Condiments,16.8,20,0.1,45.03,Andrew Fuller
10380,12/12/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Nord-Ost Matjeshering,Seafood,20.7,18,0.1,35.03,Laura Callahan
10380,12/12/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Perth Pasties,Meat/Poultry,26.2,20,0.1,35.03,Laura Callahan
10380,12/12/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Camembert Pierrot,Dairy Products,27.2,6,0.1,35.03,Laura Callahan
10380,12/12/1996,Hungry Owl All-Night Grocers,Cork,Ireland,Outback Lager,Beverages,12,30,0,35.03,Laura Callahan
10381,12/12/1996,LILA-Supermercado,Barquisimeto,Venezuela,Longlife Tofu,Produce,8,14,0,7.99,Janet Leverling
10382,12/13/1996,Ernst Handel,Graz,Austria,Chef Anton's Gumbo Mix,Condiments,17,32,0,94.77,Margaret Peacock
10382,12/13/1996,Ernst Handel,Graz,Austria,Carnarvon Tigers,Seafood,50,9,0,94.77,Margaret Peacock
10382,12/13/1996,Ernst Handel,Graz,Austria,Thüringer Rostbratwurst,Meat/Poultry,99,14,0,94.77,Margaret Peacock
10382,12/13/1996,Ernst Handel,Graz,Austria,Geitost,Dairy Products,2,60,0,94.77,Margaret Peacock
10382,12/13/1996,Ernst Handel,Graz,Austria,Longlife Tofu,Produce,8,50,0,94.77,Margaret Peacock
10383,12/16/1996,Around the Horn,London,UK,Konbu,Seafood,4.8,20,0,34.24,Laura Callahan
10383,12/16/1996,Around the Horn,London,UK,Valkoinen suklaa,Confections,13,15,0,34.24,Laura Callahan
10383,12/16/1996,Around the Horn,London,UK,Gnocchi di nonna Alice,Grains/Cereals,30.4,20,0,34.24,Laura Callahan
10384,12/16/1996,Berglunds snabbköp,Luleå,Sweden,Sir Rodney's Marmalade,Confections,64.8,28,0,168.64,Janet Leverling
10384,12/16/1996,Berglunds snabbköp,Luleå,Sweden,Camembert Pierrot,Dairy Products,27.2,15,0,168.64,Janet Leverling
10385,12/17/1996,Split Rail Beer & Ale,Lander,USA,Uncle Bob's Organic Dried Pears,Produce,24,10,0.2,30.96,Nancy Davolio
10385,12/17/1996,Split Rail Beer & Ale,Lander,USA,Camembert Pierrot,Dairy Products,27.2,20,0.2,30.96,Nancy Davolio
10385,12/17/1996,Split Rail Beer & Ale,Lander,USA,Scottish Longbreads,Confections,10,8,0.2,30.96,Nancy Davolio
10386,12/18/1996,Familia Arquibaldo,Sao Paulo,Brazil,Guaraná Fantástica,Beverages,3.6,15,0,13.99,Anne Dodsworth
10386,12/18/1996,Familia Arquibaldo,Sao Paulo,Brazil,Sasquatch Ale,Beverages,11.2,10,0,13.99,Anne Dodsworth
10387,12/18/1996,Santé Gourmet,Stavern,Norway,Guaraná Fantástica,Beverages,3.6,15,0,93.63,Nancy Davolio
10387,12/18/1996,Santé Gourmet,Stavern,Norway,Rössle Sauerkraut,Produce,36.4,6,0,93.63,Nancy Davolio
10387,12/18/1996,Santé Gourmet,Stavern,Norway,Raclette Courdavault,Dairy Products,44,12,0,93.63,Nancy Davolio
10387,12/18/1996,Santé Gourmet,Stavern,Norway,Flotemysost,Dairy Products,17.2,15,0,93.63,Nancy Davolio
10388,12/19/1996,Seven Seas Imports,London,UK,Rogede sild,Seafood,7.6,15,0.2,34.86,Andrew Fuller
10388,12/19/1996,Seven Seas Imports,London,UK,Filo Mix,Grains/Cereals,5.6,20,0.2,34.86,Andrew Fuller
10388,12/19/1996,Seven Seas Imports,London,UK,Perth Pasties,Meat/Poultry,26.2,40,0,34.86,Andrew Fuller
10389,12/20/1996,Bottom-Dollar Markets,Tsawassen,Canada,Ikura,Seafood,24.8,16,0,47.42,Margaret Peacock
10389,12/20/1996,Bottom-Dollar Markets,Tsawassen,Canada,Pâté chinois,Meat/Poultry,19.2,15,0,47.42,Margaret Peacock
10389,12/20/1996,Bottom-Dollar Markets,Tsawassen,Canada,Tarte au sucre,Confections,39.4,20,0,47.42,Margaret Peacock
10389,12/20/1996,Bottom-Dollar Markets,Tsawassen,Canada,Outback Lager,Beverages,12,30,0,47.42,Margaret Peacock
10390,12/23/1996,Ernst Handel,Graz,Austria,Gorgonzola Telino,Dairy Products,10,60,0.1,126.38,Michael Suyama
10390,12/23/1996,Ernst Handel,Graz,Austria,Steeleye Stout,Beverages,14.4,40,0.1,126.38,Michael Suyama
10390,12/23/1996,Ernst Handel,Graz,Austria,Spegesild,Seafood,9.6,45,0,126.38,Michael Suyama
10390,12/23/1996,Ernst Handel,Graz,Austria,Mozzarella di Giovanni,Dairy Products,27.8,24,0.1,126.38,Michael Suyama
10391,12/23/1996,Drachenblut Delikatessen,Aachen,Germany,Konbu,Seafood,4.8,18,0,5.45,Janet Leverling
10392,12/24/1996,Piccolo und mehr,Salzburg,Austria,Gudbrandsdalsost,Dairy Products,28.8,50,0,122.46,Andrew Fuller
10393,12/25/1996,Save-a-lot Markets,Boise,USA,Chang,Beverages,15.2,25,0.25,126.56,Nancy Davolio
10393,12/25/1996,Save-a-lot Markets,Boise,USA,Tofu,Produce,18.6,42,0.25,126.56,Nancy Davolio
10393,12/25/1996,Save-a-lot Markets,Boise,USA,NuNuCa Nuß-Nougat-Creme,Confections,11.2,7,0.25,126.56,Nancy Davolio
10393,12/25/1996,Save-a-lot Markets,Boise,USA,Gumbär Gummibärchen,Confections,24.9,70,0.25,126.56,Nancy Davolio
10393,12/25/1996,Save-a-lot Markets,Boise,USA,Gorgonzola Telino,Dairy Products,10,32,0,126.56,Nancy Davolio
10394,12/25/1996,Hungry Coyote Import Store,Elgin,USA,Konbu,Seafood,4.8,10,0,30.34,Nancy Davolio
10394,12/25/1996,Hungry Coyote Import Store,Elgin,USA,Tarte au sucre,Confections,39.4,10,0,30.34,Nancy Davolio
10395,12/26/1996,HILARION-Abastos,San Cristóbal,Venezuela,Spegesild,Seafood,9.6,28,0.1,184.41,Michael Suyama
10395,12/26/1996,HILARION-Abastos,San Cristóbal,Venezuela,Perth Pasties,Meat/Poultry,26.2,70,0.1,184.41,Michael Suyama
10395,12/26/1996,HILARION-Abastos,San Cristóbal,Venezuela,Gudbrandsdalsost,Dairy Products,28.8,8,0,184.41,Michael Suyama
10396,12/27/1996,Frankenversand,München,Germany,Tunnbröd,Grains/Cereals,7.2,40,0,135.35,Nancy Davolio
10396,12/27/1996,Frankenversand,München,Germany,Flotemysost,Dairy Products,17.2,60,0,135.35,Nancy Davolio
10396,12/27/1996,Frankenversand,München,Germany,Mozzarella di Giovanni,Dairy Products,27.8,21,0,135.35,Nancy Davolio
